Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ATL,Braves,94.0,321.359,368.568,77.5328,45.7015,16.1987,0.010338,15.6222,47.818,50.4315,35.6625,0.635872,87.9602,8.28974,2.24444,0.439659,7.63376,0.0,0.0,0.241266,0.330522,0.437576,0.768098,0.334569,0.0967596,0.238654,0.405439,0.196311,1.58014,0.281385,,,50.3496,7.23525,5.73,-0.702567,-0.702567,3.15613,5.3186416029930115,12.983086585998535,113.662,444.6,4.729787234,444.6,4.729787234,295.67999267578125,0.0,C,/players/sean-murphy/19352/stats?position=C,16,NL,Sean Murphy,669221,19352,19352
MIN,Twins,119.0,439.199,498.125,117.154,76.5311,22.0283,1.13934,17.4557,62.0107,62.6766,48.2775,2.05304,93.7272,3.87773,3.56696,0.502016,11.1194,0.0,0.0,0.266746,0.342094,0.441323,0.783417,0.339539,0.0969185,0.18816,0.515085,0.174577,1.8997,0.300675,,,70.0406,11.7709,-2.62,-0.999444,-0.999444,3.14253,12.283511638641357,1.51194429397583,123.305,601.5,5.054621848,601.5,5.054621848,237.5800018310547,0.01010101,SS,/players/carlos-correa/14162/stats?position=SS,8,AL,Carlos Correa,621043,14162,14162
TEX,Rangers,107.0,400.912,451.996,106.481,62.4081,19.3332,3.54653,21.1935,68.1801,58.6995,42.5659,2.30943,88.0317,5.01394,2.99508,0.509617,6.34331,13.7146,3.50329,0.265598,0.341231,0.490103,0.831334,0.355558,0.0941732,0.194762,0.483529,0.224505,6.1696,0.289424,,,69.3821,16.5084,1.92,0.474219,0.474219,3.12478,18.01409211754799,-2.8502331972122192,133.915,627.3,5.862616822,627.3,5.862616822,41.31999969482422,0.15923567,OF,/players/wyatt-langford/33333/stats?position=OF,13,AL,Wyatt Langford,694671,33333,33333
DET,Tigers,140.0,523.314,593.043,136.425,83.8472,27.4502,3.65442,21.4731,77.7839,74.369,60.915,2.56613,154.598,4.69897,3.58937,0.525636,11.3491,5.13673,1.57274,0.260694,0.340984,0.450214,0.791198,0.342028,0.102716,0.260686,0.394022,0.18952,4.61754,0.327655,,,84.5749,15.2019,-0.4,-0.768982,-0.768982,3.11416,16.58240509033203,-6.231010347604752,125.571,739.0,5.278571428,739.0,5.278571428,109.87000274658203,0.2037037,OF,/players/riley-greene/25976/stats?position=OF,6,AL,Riley Greene,682985,25976,25976
SFG,Giants,132.0,513.529,567.139,147.577,98.737,35.2173,3.96885,9.65393,72.3429,62.284,44.1445,1.89031,59.264,4.23799,4.49601,0.731259,12.1149,9.73559,2.42922,0.287378,0.345969,0.427812,0.773781,0.335691,0.0778371,0.104497,0.744878,0.140434,5.16581,0.307105,,,77.9882,11.6454,-1.62,-0.182941,-0.182941,3.10767,11.737370029091835,-0.5088889598846436,117.577,690.5,5.231060606,690.5,5.231060606,233.94000244140625,0.0,OF,/players/jung-hoo-lee/33824/stats?position=OF,30,NL,Jung Hoo Lee,808982,33824,33824
HOU,Astros,146.0,569.089,619.836,150.174,105.32,27.7224,2.90422,14.2277,79.2068,63.1401,32.6086,0.779108,113.171,10.2226,4.39737,2.32596,12.492,21.0023,5.12751,0.263886,0.31316,0.397809,0.710968,0.309833,0.0526084,0.182583,0.288135,0.133923,5.95109,0.304754,,,72.3343,-0.172852,-0.84,0.960668,0.960668,3.08816,3.285788059234619,5.919259250164032,103.278,655.8,4.491780821,655.8,4.491780821,156.9499969482422,0.0,SS,/players/jeremy-pena/21636/stats?position=SS,21,AL,Jeremy Peña,665161,21636,21636
NYM,Mets,93.0,326.954,367.204,74.2984,45.7175,13.4383,0.469496,14.6731,42.5198,47.0009,32.3558,0.766752,92.1522,4.87039,2.54342,0.480548,7.26869,0.674981,0.275866,0.227244,0.304111,0.405852,0.709963,0.309502,0.0881139,0.250956,0.351112,0.178608,2.30961,0.267772,,,42.7548,-0.20002,10.82,-0.625306,-0.625306,3.06577,0.03179919719696045,17.440370082855225,101.496,379.0,4.075268817,379.0,4.075268817,244.35000610351562,0.03030303,C,/players/francisco-alvarez/26121/stats?position=C,25,NL,Francisco Alvarez,682626,26121,26121
TBR,Rays,114.0,423.77,480.933,102.696,57.6779,21.3521,1.3118,22.3542,60.9755,69.3786,47.9584,2.09826,120.474,5.50668,3.22984,0.468086,7.1604,3.91771,1.34778,0.242339,0.325021,0.457169,0.78219,0.336798,0.0997195,0.250501,0.398081,0.21483,3.71022,0.282723,,,66.5624,10.3038,-0.65,-0.622946,-0.622946,3.0628,12.997539758682251,0.5999999046325684,124.752,593.0,5.201754385,593.0,5.201754385,211.94000244140625,0.30833333,2B,/players/brandon-lowe/18882/stats?position=2B,12,AL,Brandon Lowe,664040,18882,18882
LAA,Angels,128.0,487.202,544.821,119.044,72.1523,24.3617,2.21613,20.3143,74.4977,62.7635,37.2882,0.458325,130.225,14.2074,3.096,3.02803,8.21934,23.0396,6.65256,0.244343,0.31477,0.428532,0.743302,0.323183,0.0684411,0.239023,0.286337,0.184189,6.29846,0.290589,,,69.4346,5.7025,-1.24,0.941329,0.941329,3.06211,6.7716310024261475,4.685925722122192,109.353,625.5,4.88671875,625.5,4.88671875,197.19000244140625,0.0,SS,/players/zach-neto/31347/stats?position=SS,1,AL,Zach Neto,687263,31347,31347
TBR,Rays,130.0,507.531,550.195,134.54,87.9078,22.9745,1.0359,22.6221,65.775,77.1669,33.1807,2.15431,106.767,4.74509,4.11953,0.618935,12.5662,4.15208,1.61284,0.265088,0.313817,0.448156,0.761973,0.327246,0.0603072,0.194052,0.310778,0.183068,3.3459,0.292779,,,71.9186,7.5579,-0.81,-0.798923,-0.798923,3.05363,10.553274035453796,0.6427457928657532,118.033,652.6,5.02,652.6,5.02,73.0999984741211,0.07407407,3B,/players/junior-caminero/28163/stats?position=3B,12,AL,Junior Caminero,691406,28163,28163
LAD,Dodgers,138.0,543.088,598.339,144.022,85.5885,26.158,2.36512,29.9104,87.5552,90.0027,44.8533,1.89578,163.583,6.33644,3.47795,0.583754,10.3467,10.3687,2.88772,0.265191,0.326575,0.487291,0.813865,0.348253,0.074963,0.273394,0.274194,0.222099,5.08092,0.323196,,,88.3282,18.3356,-2.27,-0.160358,-0.160358,3.04812,18.273105889558792,-8.658888816833496,125.763,795.8,5.766666666,795.8,5.766666666,56.880001068115234,0.0,OF,/players/teoscar-hernandez/13066/stats?position=OF,22,NL,Teoscar Hernández,606192,13066,13066
LAA,Angels,106.0,381.481,422.212,95.3153,53.8615,18.612,1.28685,21.5549,55.2126,61.7995,31.829,0.391382,115.982,5.40318,2.68753,0.811152,6.40013,2.86348,0.892222,0.249856,0.31454,0.474901,0.789442,0.338756,0.0753864,0.2747,0.274431,0.225045,3.72996,0.299071,,,59.1004,9.71091,0.83,-0.504521,-0.504521,3.03337,9.30543315410614,5.967802107334137,120.306,532.5,5.023584905,532.5,5.023584905,135.80999755859375,0.04861111,C,/players/logan-ohoppe/24729/stats?position=C,1,AL,Logan O'Hoppe,681351,24729,24729
LAA,Angels,141.0,531.199,602.171,138.9,84.8374,27.1517,1.75823,25.1522,78.7491,80.9694,58.1335,0.950442,132.467,7.47928,4.77042,0.588757,9.71745,6.12008,2.06186,0.261483,0.339958,0.461267,0.801225,0.346308,0.0965399,0.219982,0.438853,0.199784,3.93044,0.300641,,,87.951,17.5102,-1.34,-0.790966,-0.790966,3.02444,16.860471308231354,-7.682592749595642,125.619,772.9,5.481560283,772.9,5.481560283,180.19000244140625,0.0887574,OF,/players/taylor-ward/17548/stats?position=OF,1,AL,Taylor Ward,621493,17548,17548
CLE,Guardians,102.0,354.827,398.814,75.5218,45.2314,15.3066,1.01706,13.9668,43.9793,47.475,37.4174,1.33307,109.679,3.0401,2.51856,1.01125,4.90513,5.95858,2.03259,0.212841,0.29155,0.379799,0.671349,0.293546,0.0938216,0.275012,0.341155,0.166958,4.27562,0.263394,,,41.3134,-5.33908,12.17,-0.297267,-0.297267,3.01468,-4.166852176189423,20.04037046432495,91.5201,377.2,3.698039215,377.2,3.698039215,278.79998779296875,0.03125,C,/players/bo-naylor/21865/stats?position=C,5,AL,Bo Naylor,666310,21865,21865
WSN,Nationals,129.0,488.639,539.844,121.74,76.1458,24.5268,3.25761,17.81,73.9184,60.5392,35.0808,1.90837,109.161,9.5101,3.79556,2.8181,6.80586,35.5804,8.72052,0.249141,0.309726,0.422013,0.73174,0.316376,0.0649833,0.202209,0.321368,0.172872,7.18424,0.284379,,,65.8424,2.69252,0.64,2.64637,2.64637,3.00869,4.5655837059021,6.61222231388092,102.973,631.2,4.893023255,631.2,4.893023255,49.619998931884766,0.0,SS,/players/cj-abrams/25768/stats?position=SS,24,NL,CJ Abrams,682928,25768,25768
ATL,Braves,147.0,538.801,627.455,135.791,76.7443,25.4539,1.33655,32.256,87.1168,95.0389,77.69,5.57697,140.588,5.36716,5.06756,0.52931,11.2575,0.0,0.0,0.252024,0.349081,0.483825,0.832906,0.356313,0.123818,0.224061,0.552607,0.231801,1.90987,0.279051,,,96.6968,23.2983,-0.52,-1.2172,-1.2172,2.99708,20.01426374912262,-11.862592220306396,128.297,850.6,5.786394557,850.6,5.786394557,33.970001220703125,0.0,1B,/players/matt-olson/14344/stats?position=1B,16,NL,Matt Olson,621566,14344,14344
SDP,Padres,137.0,516.231,577.263,138.046,96.1067,25.3526,1.79993,14.7869,74.1624,64.9305,44.0184,0.293394,103.819,5.71369,4.94968,0.666829,12.7146,14.5633,4.6777,0.267412,0.328909,0.409428,0.738337,0.322383,0.0762535,0.179848,0.42399,0.142016,5.0257,0.306178,,,73.1974,5.67027,-3.09,-0.130547,-0.130547,2.97044,6.99979367852211,2.5631802082061768,110.329,646.2,4.716788321,646.2,4.716788321,155.3699951171875,0.0703125,SS,/players/xander-bogaerts/12161/stats?position=SS,29,NL,Xander Bogaerts,593428,12161,12161
TBR,Rays,138.0,517.143,581.412,144.134,99.8529,24.1394,0.638032,19.5036,72.1698,75.2932,54.9997,0.781377,82.9607,5.28266,3.19805,0.787915,17.764,0.818547,0.395356,0.278712,0.352063,0.441,0.793063,0.345749,0.0945968,0.142688,0.662961,0.162288,2.10303,0.298246,,,84.6578,16.6454,0.92,-1.2541,-1.2541,2.95136,19.40084660053253,-10.237407743930817,131.048,734.6,5.323188405,734.6,5.323188405,195.6999969482422,0.26451613,1B/3B,/players/yandy-diaz/16578/stats?position=1B/3B,12,AL,Yandy Díaz,650490,16578,16578
ATH,Athletics,137.0,511.903,565.666,126.973,73.6753,25.4914,1.81519,25.9913,77.4213,72.3209,47.3174,1.70934,132.558,2.08118,3.7718,0.592654,8.78892,14.6552,4.33516,0.248041,0.312122,0.457252,0.769374,0.330203,0.0836491,0.23434,0.356956,0.209211,5.12352,0.282763,,,75.2872,9.1167,2.43,0.217418,0.217418,2.92713,13.183363780379295,-3.7287490367889404,120.033,691.8,5.049635036,691.8,5.049635036,60.90999984741211,0.0,OF,/players/lawrence-butler/22542/stats?position=OF,10,AL,Lawrence Butler,671732,22542,22542
BOS,Red Sox,141.0,526.712,599.081,141.357,79.7666,28.0951,1.90106,31.5947,82.2178,96.6938,62.4532,7.50789,130.253,5.82838,3.66002,0.427864,11.1279,2.14603,0.727384,0.268377,0.350184,0.508891,0.859075,0.364405,0.104248,0.217422,0.479476,0.240513,3.07635,0.297844,,,96.2257,26.1464,0.0,-0.974592,-0.974592,2.91681,22.554212391376495,-14.315301895141602,134.325,861.0,6.106382978,861.0,6.106382978,40.939998626708984,0.1503268,3B,/players/rafael-devers/17350/stats?position=3B,3,AL,Rafael Devers,646240,17350,17350
ATL,Braves,141.0,546.285,601.764,142.987,88.0007,32.2219,2.99914,19.7651,79.6249,76.0103,43.5196,0.981724,92.5459,5.45431,5.83148,0.673319,8.51566,11.7998,3.73584,0.261744,0.319354,0.440251,0.759605,0.327496,0.07232,0.153791,0.470249,0.178507,5.1288,0.280173,,,78.7804,8.3872,-0.22,-0.226397,-0.226397,2.90707,6.178624585270882,1.9559257328510284,108.901,711.3,5.044680851,711.3,5.044680851,69.22000122070312,0.0,2B,/players/ozzie-albies/16556/stats?position=2B,16,NL,Ozzie Albies,645277,16556,16556
HOU,Astros,132.0,490.402,525.234,133.326,90.3982,24.8397,1.31052,16.7774,61.9403,66.788,26.2209,0.902783,93.8848,3.67674,4.31652,0.61767,12.5866,0.445943,0.153748,0.27187,0.311129,0.430501,0.74163,0.3197,0.0499222,0.178748,0.279288,0.158631,2.39148,0.303467,,,65.4658,4.02491,0.66,-0.915381,-0.915381,2.89731,5.226252317428589,5.289629638195038,110.219,582.8,4.415151515,582.8,4.415151515,60.08000183105469,0.2375,C/DH,/players/yainer-diaz/23003/stats?position=C/DH,21,AL,Yainer Diaz,673237,23003,23003
SEA,Mariners,130.0,466.044,543.705,109.695,75.0131,20.5603,1.39463,12.7271,60.0866,53.3564,64.9792,0.952386,107.311,5.32854,3.34693,2.7906,11.3736,3.3453,1.09309,0.235376,0.333525,0.367404,0.700929,0.312198,0.119512,0.19737,0.605521,0.132029,3.40077,0.277566,,,64.4849,0.883353,-1.39,-0.913064,-0.913064,2.8868,5.168916761875153,4.628518462181091,109.776,551.7,4.243846153,551.7,4.243846153,442.010009765625,0.0,SS,/players/jp-crawford/15491/stats?position=SS,11,AL,J.P. Crawford,641487,15491,15491
TOR,Blue Jays,135.0,520.754,575.781,133.918,93.0268,23.6807,3.45517,13.7555,78.2476,56.0864,32.9179,2.38332,103.16,14.1147,3.80519,4.18977,10.3922,30.9219,6.68331,0.257162,0.316574,0.39515,0.711723,0.310297,0.0571709,0.179165,0.319097,0.137988,7.02267,0.294774,,,67.4082,0.0544651,1.88,2.39099,2.39099,2.87841,4.635996580123901,4.00912082195282,103.408,628.0,4.651851851,628.0,4.651851851,163.10000610351562,0.0,2B,/players/andres-gimenez/19950/stats?position=2B,14,AL,Andrés Giménez,665926,19950,19950
PHI,Phillies,117.0,407.838,458.008,104.796,64.7323,21.9904,1.75835,16.3144,61.8414,58.7732,33.388,0.788255,109.958,7.36902,3.25496,0.50221,7.55376,13.1139,3.85085,0.256954,0.322126,0.439503,0.761629,0.329595,0.0728983,0.240078,0.303644,0.182549,5.64739,0.310656,,,60.7341,7.15718,-1.94,0.236813,0.236813,2.86108,6.215803995728493,6.254444599151611,110.917,539.1,4.607692307,539.1,4.607692307,140.24000549316406,0.0,C,/players/jt-realmuto/11739/stats?position=C,26,NL,J.T. Realmuto,592663,11739,11739
TEX,Rangers,142.0,529.813,596.168,129.632,81.2674,26.1012,3.63266,18.6312,75.9827,65.9426,53.5476,0.053828,98.5393,3.45142,3.98719,0.664927,8.54217,11.7682,3.65321,0.244676,0.315897,0.41315,0.729047,0.317749,0.0898197,0.165288,0.543413,0.168475,5.3069,0.266427,,,73.371,3.63249,0.74,-0.21676,-0.21676,2.83282,4.776163250207901,2.7468225955963135,107.319,657.4,4.629577464,657.4,4.629577464,104.12000274658203,0.0,2B/SS,/players/marcus-semien/12533/stats?position=2B/SS,13,AL,Marcus Semien,543760,12533,12533
TOR,Blue Jays,118.0,451.243,506.529,102.763,56.1279,19.787,2.40775,24.44,71.2607,66.4925,46.0006,0.94454,125.241,4.51951,3.05087,1.71528,5.82495,15.5818,3.53191,0.227732,0.303642,0.444738,0.74838,0.322574,0.0908153,0.247253,0.367297,0.217006,5.89336,0.257121,,,64.306,5.05319,0.86,0.851657,0.851657,2.79488,7.831921756267548,2.3167901039123535,112.044,593.0,5.025423728,593.0,5.025423728,315.2699890136719,0.0,OF,/players/daulton-varsho/19918/stats?position=OF,14,AL,Daulton Varsho,662139,19918,19918
ARI,Diamondbacks,118.0,411.796,461.271,113.763,80.848,22.084,1.60732,9.2238,56.4581,53.8113,40.4344,0.697755,78.1469,4.81178,3.51887,0.709479,11.5208,4.77169,1.64349,0.276261,0.345251,0.404892,0.750144,0.329005,0.0876587,0.169416,0.517416,0.128632,3.98273,0.318772,,,60.948,6.98945,-1.26,-0.700969,-0.700969,2.77626,4.5253636837005615,7.0151207447052,109.475,525.1,4.45,525.1,4.45,184.36000061035156,0.0,C,/players/gabriel-moreno/22664/stats?position=C,15,NL,Gabriel Moreno,672515,22664,22664
TOR,Blue Jays,144.0,545.722,613.375,131.806,70.1659,24.1869,1.03087,36.4227,82.3668,97.6633,55.4254,2.10747,127.663,7.04386,4.68867,0.494978,9.16769,1.17725,0.403596,0.241526,0.316988,0.489852,0.806839,0.344341,0.0903613,0.208133,0.434153,0.248325,2.60861,0.2469,,,88.6168,16.8653,-0.97,-0.958188,-0.958188,2.76082,18.240706384181976,-11.989473104476929,127.355,794.8,5.519444444,794.8,5.519444444,99.44999694824219,0.1871345,OF,/players/anthony-santander/14551/stats?position=OF,14,AL,Anthony Santander,623993,14551,14551
MIL,Brewers,137.0,533.035,578.316,142.9,90.3157,27.3032,4.41303,20.8679,76.7685,78.094,36.5978,2.16196,126.941,4.05879,3.57314,1.05154,8.77598,23.783,5.7043,0.268087,0.317976,0.453315,0.771291,0.330939,0.0632833,0.219502,0.288305,0.185228,6.47982,0.313869,,,77.3133,9.66297,4.51,1.42969,1.42969,2.75719,9.755340933799744,-2.2922005653381348,112.039,718.1,5.241605839,718.1,5.241605839,16.420000076293945,0.01704545,OF,/players/jackson-chourio/28806/stats?position=OF,23,NL,Jackson Chourio,694192,28806,28806
NYY,Yankees,146.0,566.59,626.731,136.175,90.0132,26.2367,3.62585,16.2996,80.5984,62.2158,46.5001,0.33087,142.73,6.96516,4.87846,1.79675,10.2353,27.609,7.31484,0.240342,0.303457,0.38575,0.689207,0.301445,0.0741947,0.227737,0.325791,0.145409,6.48624,0.290651,,,68.9081,-4.40565,0.53,1.42947,1.42947,2.75265,-1.563008427619934,7.289259195327759,95.827,638.8,4.375342465,638.8,4.375342465,142.30999755859375,0.0,SS,/players/anthony-volpe/27647/stats?position=SS,9,AL,Anthony Volpe,683011,27647,27647
HOU,Astros,132.0,486.464,561.695,113.48,73.1816,20.7887,0.909695,18.6002,66.2701,63.8078,58.6413,0.269984,90.1868,11.6061,4.49465,0.489558,10.0549,0.0876896,0.0330329,0.233276,0.32738,0.394456,0.721837,0.318676,0.104401,0.160562,0.65022,0.161181,2.09356,0.248265,,,69.5474,3.84141,0.84,-1.12571,-1.12571,2.74838,4.979365229606628,2.8770368695259094,109.499,605.0,4.583333333,605.0,4.583333333,184.41000366210938,0.05952381,3B,/players/isaac-paredes/20036/stats?position=3B,21,AL,Isaac Paredes,670623,20036,20036
ATH,Athletics,121.0,465.452,498.78,131.739,98.5742,24.7666,2.14149,6.25644,55.3249,47.9932,22.0387,0.961772,52.6115,4.76877,3.17264,3.34801,13.4894,3.17907,1.0932,0.283034,0.320016,0.385771,0.705787,0.307743,0.0441853,0.10548,0.418896,0.102736,3.68685,0.306236,,,57.3682,-0.978077,2.46,-0.788911,-0.788911,2.72068,1.6271123886108398,8.061851978302002,104.233,498.4,4.119008264,498.4,4.119008264,327.1499938964844,0.0,SS,/players/jacob-wilson/33266/stats?position=SS,10,AL,Jacob Wilson,805779,33266,33266
CIN,Reds,106.0,396.222,446.519,102.586,59.9445,21.092,1.9888,19.5604,63.6485,61.1041,40.2413,1.18507,121.023,6.70441,2.79114,0.560398,5.71601,16.259,4.30326,0.25891,0.335303,0.470283,0.805586,0.346938,0.0901223,0.271037,0.332509,0.211373,5.81597,0.321269,,,65.4437,13.2107,0.61,0.674684,0.674684,2.68517,9.59449189901352,1.554618239402771,116.705,601.3,5.672641509,601.3,5.672641509,86.18000030517578,0.0,2B/SS,/players/matt-mclain/29695/stats?position=2B/SS,18,NL,Matt McLain,680574,29695,29695
CHC,Cubs,141.0,520.866,602.282,125.086,76.1677,26.7991,2.02508,20.0939,76.5071,75.3414,71.7347,1.94101,143.405,5.39646,3.77316,0.512426,10.4602,10.4257,2.89379,0.24015,0.336037,0.41511,0.751147,0.3287,0.119105,0.238102,0.500226,0.17496,4.49397,0.290723,,,79.4319,8.97805,3.04,-0.281446,-0.281446,2.67987,9.405212700366974,-3.4877777099609375,113.45,698.3,4.952482269,698.3,4.952482269,130.16000366210938,0.04761905,OF,/players/ian-happ/17919/stats?position=OF,17,NL,Ian Happ,664023,17919,17919
PHI,Phillies,141.0,498.438,601.136,113.135,57.7647,19.7322,0.840692,34.7977,85.7715,95.7003,93.2288,4.43623,164.403,5.93491,3.03438,0.499654,9.19604,3.6816,1.57384,0.22698,0.353457,0.479382,0.832839,0.358617,0.155088,0.273487,0.567076,0.252402,3.12357,0.259163,,,93.7553,23.4356,-0.01,-1.10463,-1.10463,2.67552,20.784555912017822,-14.871110687032342,130.451,826.5,5.861702127,826.5,5.861702127,75.9000015258789,0.9691358,OF,/players/kyle-schwarber/16478/stats?position=OF,26,NL,Kyle Schwarber,656941,16478,16478
LAD,Dodgers,130.0,515.88,566.16,131.247,85.1606,25.144,3.20224,17.7403,80.4867,64.5382,38.7028,1.15034,97.3084,5.21386,4.14978,2.21296,9.49329,26.9275,6.37031,0.254414,0.310604,0.418734,0.729338,0.31577,0.0683603,0.171875,0.397734,0.16432,6.53204,0.280277,,,68.7761,2.54786,0.58,1.79584,1.79584,2.67463,4.4362651109695435,2.6317675709724426,103.9,642.9,4.945384615,642.9,4.945384615,169.00999450683594,0.0,2B,/players/tommy-edman/19470/stats?position=2B,22,NL,Tommy Edman,669242,19470,19470
BAL,Orioles,125.0,469.185,524.966,110.189,66.1004,20.642,2.87126,20.5756,75.5188,58.0026,44.5523,1.08128,105.326,5.02216,3.7205,2.37918,5.22295,31.5451,7.3372,0.234852,0.305779,0.422649,0.728428,0.315472,0.084867,0.200634,0.422993,0.187796,7.09764,0.25825,,,63.646,2.2365,-1.14,2.43298,2.43298,2.65951,7.433303356170654,0.7890123128890991,108.325,613.6,4.9088,613.6,4.9088,211.2100067138672,0.00653595,OF,/players/cedric-mullins/17929/stats?position=OF,2,AL,Cedric Mullins,656775,17929,17929
BOS,Red Sox,118.0,447.27,504.489,118.611,78.9822,22.6418,1.89767,15.0893,66.7335,58.7131,46.7691,1.37501,115.308,6.35368,3.09474,1.00201,10.0772,10.9654,3.37275,0.265189,0.341088,0.425506,0.766594,0.334278,0.0927057,0.228565,0.4056,0.160317,5.06327,0.323539,,,68.7993,9.78511,0.0,-0.204681,-0.204681,2.63316,7.376177191734314,1.2746912240982056,113.133,610.0,5.169491525,610.0,5.169491525,285.70001220703125,0.0,2B,/players/kristian-campbell/33644/stats?position=2B,3,AL,Kristian Campbell,692225,33644,33644
TBR,Rays,84.0,283.431,323.874,63.8212,37.449,13.1,0.693164,12.5791,36.8055,41.2588,32.4065,0.0292458,63.23,5.07412,2.408,0.375304,4.89465,0.267288,0.107841,0.225174,0.313318,0.409429,0.722747,0.316444,0.100059,0.19523,0.512518,0.184255,2.21793,0.243976,,,39.5192,1.63308,5.17,-0.581364,-0.581364,2.63081,3.2852379083633423,11.373703956604004,110.434,352.0,4.19047619,352.0,4.19047619,304.8299865722656,0.06185567,C,/players/danny-jansen/16535/stats?position=C,12,AL,Danny Jansen,643376,16535,16535
DET,Tigers,129.0,487.071,547.802,124.939,84.9066,23.2691,1.20505,15.5581,65.9263,62.2407,50.7876,0.363637,96.4546,3.46273,5.11054,1.37057,9.72647,9.23679,4.06736,0.256511,0.327926,0.405059,0.732985,0.320655,0.0927115,0.176075,0.526544,0.148548,3.99902,0.287716,,,68.6998,4.61888,-0.64,-0.895363,-0.895363,2.6182,5.709045052528381,1.350740671157837,110.537,603.7,4.679844961,603.7,4.679844961,228.8800048828125,0.0,2B/SS,/players/gleyber-torres/16997/stats?position=2B/SS,6,AL,Gleyber Torres,650402,16997,16997
STL,Cardinals,76.0,264.782,299.905,69.2763,45.8549,12.7697,0.861079,9.79053,38.0942,35.966,28.8529,0.318209,65.5061,3.63761,1.89552,0.737767,6.55093,3.13938,1.08404,0.261636,0.340167,0.427295,0.767461,0.335184,0.0962068,0.218422,0.440462,0.165659,3.98023,0.310825,,,41.1181,6.0357,4.63,-0.426991,-0.426991,2.60422,5.575055480003357,9.666310787200928,116.736,360.7,4.746052631,360.7,4.746052631,225.9600067138672,0.16,C,/players/ivan-herrera/20599/stats?position=C,28,NL,Iván Herrera,671056,20599,20599
CHW,White Sox,141.0,544.87,597.67,133.734,79.3176,27.5145,2.16441,24.7379,84.0712,73.3633,40.3269,1.87777,170.976,7.92708,3.63151,0.567981,6.54115,31.1753,7.89287,0.245443,0.304963,0.440089,0.745052,0.320739,0.0674736,0.286071,0.235863,0.194647,6.60939,0.308958,,,74.994,5.07972,-3.21,2.04637,2.04637,2.58335,8.128443002700806,-3.0711112320423126,108.894,713.5,5.060283687,713.5,5.060283687,87.75,0.03571429,OF,/players/luis-robert-jr/20043/stats?position=OF,4,AL,Luis Robert Jr.,673357,20043,20043
